InvoiceNo,TransactionDate,Location,CustomerCode,CustomerName,ItemCategory,ItemCode,ItemName,Unit,Weight,BatchNo,CostPrice,SaleBonusQty,SaleQty,TotalSaleQuantity,SalePrice,Sale Amount,SaleReturnQuantity,StockInQuantity,,,,,"SELECT InvoiceNo=s.InvoiceNo, InvoiceDate=CONVERT(nvarchar(12), s.InvoiceDate, 106)"
9313,11-Oct-22,Rupsha,813,M/S Bakchi  Fisheries,Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,20482,2750,0,5,5,4075,20375,,,,,,,
9313,11-Oct-22,Rupsha,813,M/S Bakchi  Fisheries,Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,20482,2750,0,200,200,4075,815000,,,,,,,
9302,11-Oct-22,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,86,Titan-2 (25kg),pcs,25000 gm,20483,2750,0,4,4,4075,16300,,,,,,,
9317,11-Oct-22,Rupsha,341,M/S Bhai Bhai Store-Batiaghata,Shrimp Feed,82,Titan-3A (25kg),pcs,25000 gm,20487,2750,0,40,40,4075,163000,,,,,,,
9302,11-Oct-22,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,85,Titan-3S (25kg),pcs,25000 gm,20484,2750,0,46,46,4075,187450,,,,,,,
9302,11-Oct-22,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,20481,2750,0,279,279,4075,1136925,,,,,,,
9317,11-Oct-22,Rupsha,341,M/S Bhai Bhai Store-Batiaghata,Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,20445,2750,0,4,4,4075,16300,,,,,,,
9317,11-Oct-22,Rupsha,341,M/S Bhai Bhai Store-Batiaghata,Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,20481,2750,0,20,20,4075,81500,,,,,,,
9313,11-Oct-22,Rupsha,813,M/S Bakchi  Fisheries,Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,20481,2750,0,40,40,4075,163000,,,,,,,
9314,11-Oct-22,Rupsha,743,M/S Super Fish,Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,20481,2750,0,120,120,4075,489000,,,,,,,
9310,11-Oct-22,Karatoa,10,M/S Hamja Traders,Aqua Product,63,Vita Power 100ml,pcs,100 gm,503673,152,3,40,43,240,9600,,,,,,,
9310,11-Oct-22,Karatoa,10,M/S Hamja Traders,Aqua Product,97,Vita Power 500ml,pcs,500 gm,503670,547,3,40,43,1080,43200,,,,,,,
9310,11-Oct-22,Karatoa,10,M/S Hamja Traders,Aqua Product,68,Viva Soil 10kg,pcs,10000 gm,MAP-FT-02-22,2150,0,1,1,6980,6980,,,,,,,
9311,11-Oct-22,Karatoa,10,M/S Hamja Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2212032,195,0,150,150,350,52500,,,,,,,
9261,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,209,Antistress  500gm,pcs,500 gm,P220013,298,0,2,2,825,1650,,,,,,,
9258,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,209,Antistress  500gm,pcs,500 gm,P220013,298,1,20,21,825,16500,,,,,,,
9266,10-Oct-22,Padma,904,M/S  Tanvir Fish Feed,Aqua Product,13,Antistress 100gm,pcs,100 gm,P220006,60,1,15,16,180,2700,,,,,,,
9276,10-Oct-22,Brahmaputra,245,M/S Bismillah Drug,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,403758,430,1,20,21,1095,21900,,,,,,,
9284,10-Oct-22,Brahmaputra,309,M/S  Mohammodia Agrovet,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,403758,430,1,20,21,1095,21900,,,,,,,
9257,10-Oct-22,Surma,130,M/S Al Hera Traders,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,403758,430,8,60,68,1095,65700,,,,,,,
9261,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,0410096-0410169-,430,0,2,2,1095,2190,,,,,,,
9281,10-Oct-22,Kirtonkhola,865,M/S Maa Babar Dua Traders,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,404676,430,15,100,115,1095,109500,,,,,,,
9289,10-Oct-22,Karatoa,21,M/S S.S.B Enterprise,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,403758,430,4,40,44,1095,43800,,,,,,,
9284,10-Oct-22,Brahmaputra,309,M/S  Mohammodia Agrovet,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1345,430,2,25,27,990,24750,,,,,,,
9269,10-Oct-22,Brahmaputra,355,M/S Mahin Traders,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1345,430,5,50,55,990,49500,,,,,,,
9267,10-Oct-22,Turag,500,M/S Mondol Agro farm,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1345,430,1,17,18,990,16830,,,,,,,
9258,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1345,430,1,15,16,990,14850,,,,,,,
9276,10-Oct-22,Brahmaputra,245,M/S Bismillah Drug,Aqua Product,18,Biozyme 100gm,pcs,100 gm,403910,65,7,60,67,210,12600,,,,,,,
9266,10-Oct-22,Padma,904,M/S  Tanvir Fish Feed,Aqua Product,18,Biozyme 100gm,pcs,100 gm,403910,65,1,15,16,210,3150,,,,,,,
9286,10-Oct-22,Kirtonkhola,178,M/S Sarder Enterprise,Aqua Product,18,Biozyme 100gm,pcs,100 gm,403910,65,1,15,16,210,3150,,,,,,,
9262,10-Oct-22,Kopotakkho,138,M/S Mondol Aqua Star,Aqua Product,19,Biozyme 500gm,pcs,500 gm,403911,271,0,10,10,695,6950,,,,,,,
9279,10-Oct-22,Rupsha,111,M/S Haque Enterprise,Aqua Product,19,Biozyme 500gm,pcs,500 gm,403911,271,0,6,6,695,4170,,,,,,,
9275,10-Oct-22,Turag,365,M/S Mahfuz Fish Feed & Medicine,Aqua Product,22,Charger Gel 1kg,pcs,1000 gm,601,387,0,5,5,1245,6225,,,,,,,
9263,10-Oct-22,Kopotakkho,785,M/S Fatema Traders,Aqua Product,22,Charger Gel 1kg,pcs,1000 gm,601,387,1,25,26,1245,31125,,,,,,,
9259,10-Oct-22,Kopotakkho,635,M/S Abir Fisheries,Aqua Product,22,Charger Gel 1kg,pcs,1000 gm,601,387,0,2,2,1245,2490,,,,,,,
9266,10-Oct-22,Padma,904,M/S  Tanvir Fish Feed,Aqua Product,202,Clean 100ml,ml,100 ml,PO1-07-22,250,1,15,16,940,14100,,,,,,,
9282,10-Oct-22,Gumti,861,M/S Mohin Uddin Enterprise,Aqua Product,141,Danopen 20 Sol 500ml,pcs,500 gm,FT-91,1812,0,2,2,3700,7400,,,,,,,
9266,10-Oct-22,Padma,904,M/S  Tanvir Fish Feed,Aqua Product,26,Ecotoxnil 01kg,pcs,1000 gm,TB20373,774,1,12,13,2750,33000,,,,,,,
9261,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,26,Ecotoxnil 01kg,pcs,1000 gm,TB20373,774,0,4,4,2750,11000,,,,,,,
9277,10-Oct-22,Turag,124,M/S R.K Traders,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,TB20389,190,12,100,112,600,60000,,,,,,,
9261,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,TB-20001,190,0,1,1,600,600,,,,,,,
9280,10-Oct-22,Rupsha,293,M/S Bismillah Poultry & Telecom,Aqua Product,25,Ecotoxnil 200gm,pcs,200 gm,TB20389,190,1,10,11,600,6000,,,,,,,
9279,10-Oct-22,Rupsha,111,M/S Haque Enterprise,Aqua Product,28,Exorich 250gm,pcs,250 gm,TB20381,538,0,1,1,1350,1350,,,,,,,
9284,10-Oct-22,Brahmaputra,309,M/S  Mohammodia Agrovet,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB20382,114,4,45,49,280,12600,,,,,,,
9288,10-Oct-22,Brahmaputra,270,M/S Al-Amin Traders,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB20382,114,2,24,26,280,6720,,,,,,,
9266,10-Oct-22,Padma,904,M/S  Tanvir Fish Feed,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2076,147,1,20,21,480,9600,,,,,,,
9258,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2076,147,1,20,21,480,9600,,,,,,,
9280,10-Oct-22,Rupsha,293,M/S Bismillah Poultry & Telecom,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2076,147,1,20,21,480,9600,,,,,,,
9278,10-Oct-22,Rupsha,813,M/S Bakchi  Fisheries,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2076,147,1,20,21,480,9600,,,,,,,
9288,10-Oct-22,Brahmaputra,270,M/S Al-Amin Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,3,40,43,895,35800,,,,,,,
9284,10-Oct-22,Brahmaputra,309,M/S  Mohammodia Agrovet,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,1,20,21,895,17900,,,,,,,
9266,10-Oct-22,Padma,904,M/S  Tanvir Fish Feed,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,1,20,21,895,17900,,,,,,,
9261,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,0,2,2,895,1790,,,,,,,
9274,10-Oct-22,Kopotakkho,17,M/S Lucky Fish,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,15,150,165,895,134250,,,,,,,
9280,10-Oct-22,Rupsha,293,M/S Bismillah Poultry & Telecom,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,1,20,21,895,17900,,,,,,,
9272,10-Oct-22,Gumti,50,M/S Shukran Enterprise,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,5,60,65,895,53700,,,,,,,
9270,10-Oct-22,Padma,44,M/S Padma Traders,Aqua Product,33,Growcal 25kg,pcs,25000 gm,2206087,500,0,160,160,725,116000,,,,,,,
9278,10-Oct-22,Rupsha,813,M/S Bakchi  Fisheries,Aqua Product,103,MagK Cal Min 10kg,pcs,10000 gm,1047,1553,0,4,4,3290,13160,,,,,,,
9276,10-Oct-22,Brahmaputra,245,M/S Bismillah Drug,Aqua Product,48,Polgard + 200ml,pcs,200 gm,146,168,1,20,21,545,10900,,,,,,,
9280,10-Oct-22,Rupsha,293,M/S Bismillah Poultry & Telecom,Aqua Product,48,Polgard + 200ml,pcs,200 gm,146,168,1,20,21,545,10900,,,,,,,
9285,10-Oct-22,Kirtonkhola,176,M/S Ruposi Bangla Traders,Aqua Product,48,Polgard + 200ml,pcs,200 gm,144,168,0,5,5,545,2725,,,,,,,
9264,10-Oct-22,Karatoa,644,M/S Kitnashok Corner,Aqua Product,48,Polgard + 200ml,pcs,200 gm,144,168,1,20,21,545,10900,,,,,,,
9284,10-Oct-22,Brahmaputra,309,M/S  Mohammodia Agrovet,Aqua Product,49,Polgard + 500ml,pcs,500 gm,149,344,1,20,21,1295,25900,,,,,,,
9266,10-Oct-22,Padma,904,M/S  Tanvir Fish Feed,Aqua Product,49,Polgard + 500ml,pcs,500 gm,147,344,1,20,21,1295,25900,,,,,,,
9261,10-Oct-22,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,49,Polgard + 500ml,pcs,500 gm,149,344,0,2,2,1295,2590,,,,,,,
9283,10-Oct-22,Kirtonkhola,428,M/S Nafiza Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,149,344,1,20,21,1295,25900,,,,,,,
9276,10-Oct-22,Brahmaputra,245,M/S Bismillah Drug,Aqua Product,52,Pond Safe 100ml,pcs,100 gm,0808781-1,86,7,50,57,315,15750,,,,,,,
9268,10-Oct-22,Brahmaputra,177,M/S Porosh Enterprise,Aqua Product,52,Pond Safe 100ml,pcs,100 gm,0808781-1,86,7,50,57,315,15750,,,,,,,
9288,10-Oct-22,Brahmaputra,270,M/S Al-Amin Traders,Aqua Product,52,Pond Safe 100ml,pcs,100 gm,0808781-1,86,7,50,57,315,15750,,,,,,,
9257,10-Oct-22,Surma,130,M/S Al Hera Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,810294,239,6,50,56,1360,68000,,,,,,,
9285,10-Oct-22,Kirtonkhola,176,M/S Ruposi Bangla Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,810294,239,1,15,16,1360,20400,,,,,,,
9281,10-Oct-22,Kirtonkhola,865,M/S Maa Babar Dua Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,810294,239,14,100,114,1360,136000,,,,,,,
9303,10-Oct-22,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,20482,2750,0,211,211,4075,859825,,,,,,,
9304,10-Oct-22,Corporate,445,Fishtech R&D Center (Cox's Bazar),Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,20482,2750,0,28,28,4075,114100,,,,,,,
9304,10-Oct-22,Corporate,445,Fishtech R&D Center (Cox's Bazar),Shrimp Feed,82,Titan-3A (25kg),pcs,25000 gm,20487,2750,0,12,12,4075,48900,,,,,,,
9303,10-Oct-22,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,82,Titan-3A (25kg),pcs,25000 gm,20487,2750,0,28,28,4075,114100,,,,,,,
9303,10-Oct-22,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,20481,2750,0,241,241,4075,982075,,,,,,,
9273,10-Oct-22,Corporate,439,Growtech Aquaculture (Teknaf),Aqua Product,64,Viusid Aqua 1ltr,pcs,1000 gm,FT-82,1548,0,18,18,4620,83160,,,,,,,
9248,09-Oct-22,Karatoa,647,M/S Oishi Enterprise,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,0410096-0410169-,430,0,6,6,1095,6570,,,,,,,
9248,09-Oct-22,Karatoa,647,M/S Oishi Enterprise,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,403758,430,4,34,38,1095,37230,,,,,,,
9244,09-Oct-22,Brahmaputra,369,M/S Pitul Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1345,430,2,25,27,990,24750,,,,,,,
9253,09-Oct-22,Brahmaputra,97,M/S D. M Medical Hall,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1345,430,2,25,27,990,24750,,,,,,,
9252,09-Oct-22,Turag,500,M/S Mondol Agro farm,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1345,430,0,20,20,990,19800,,,,,,,
9252,09-Oct-22,Turag,500,M/S Mondol Agro farm,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1296,430,1,0,1,990,0,,,,,,,
9247,09-Oct-22,Karatoa,63,M/S Noman Enterprise,Aqua Product,141,Danopen 20 Sol 500ml,pcs,500 gm,FT-91,1812,0,13,13,3700,48100,,,,,,,
9251,09-Oct-22,Karatoa,37,M/S Rabeya Traders,Aqua Product,26,Ecotoxnil 01kg,pcs,1000 gm,TB20373,774,1,10,11,2750,27500,,,,,,,
9249,09-Oct-22,Kopotakkho,811,M/S Astha Trading,Aqua Product,28,Exorich 250gm,pcs,250 gm,TB20381,538,4,45,49,1350,60750,,,,,,,
9253,09-Oct-22,Brahmaputra,97,M/S D. M Medical Hall,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB20382,114,6,60,66,280,16800,,,,,,,
9246,09-Oct-22,Rupsha,813,M/S Bakchi  Fisheries,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB20382,114,1,20,21,280,5600,,,,,,,
9246,09-Oct-22,Rupsha,813,M/S Bakchi  Fisheries,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2076,147,1,20,21,480,9600,,,,,,,
9245,09-Oct-22,Rupsha,803,M/S Shamim Traders,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2076,147,0,5,5,480,2400,,,,,,,
9250,09-Oct-22,Gumti,244,M/S Miazi Poultry,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2076,147,0,10,10,480,4800,,,,,,,
9245,09-Oct-22,Rupsha,803,M/S Shamim Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,0,5,5,895,4475,,,,,,,
9265,09-Oct-22,Rupsha,4,M/S Aqua Connect,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,3,40,43,895,35800,,,,,,,
9254,09-Oct-22,Muhuri,109,M/S Ayon Fisheries,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,11,100,111,895,89500,,,,,,,
9250,09-Oct-22,Gumti,244,M/S Miazi Poultry,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2077,241,0,10,10,895,8950,,,,,,,
9254,09-Oct-22,Muhuri,109,M/S Ayon Fisheries,Aqua Product,43,Ossi C 100gm,pcs,100 gm,62201997,185,7,100,107,480,48000,,,,,,,
9254,09-Oct-22,Muhuri,109,M/S Ayon Fisheries,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,42203108,236,20,200,220,660,132000,,,,,,,
9243,09-Oct-22,Brahmaputra,279,M/S Mondol Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,149,344,3,50,53,1295,64750,,,,,,,
9253,09-Oct-22,Brahmaputra,97,M/S D. M Medical Hall,Aqua Product,52,Pond Safe 100ml,pcs,100 gm,0808781-1,86,7,50,57,315,15750,,,,,,,
9255,09-Oct-22,Rupsha,263,M/S Mustak Enterprise,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,810294,239,0,6,6,1360,8160,,,,,,,
9251,09-Oct-22,Karatoa,37,M/S Rabeya Traders,Aqua Product,56,Rapid Grow 1kg,pcs,1000 gm,62202681,375,21,150,171,1175,176250,,,,,,,
9337,09-Oct-22,R&D Center,805,Star Shrimp Garden,Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,26112100003,2750,0,11,11,4075,44825,,,,,,,
9337,09-Oct-22,R&D Center,805,Star Shrimp Garden,Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,20481,2750,0,9,9,4075,36675,,,,,,,
9229,08-Oct-22,Brahmaputra,15,M/S Hoidor Traders,Aqua Product,13,Antistress 100gm,pcs,100 gm,P220006,60,7,100,107,180,18000,,,,,,,
9236,08-Oct-22,Brahmaputra,282,M/S Nur Enterprise,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,403758,430,0,5,5,1095,5475,,,,,,,
9231,08-Oct-22,Turag,120,M/S Shahin Traders,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1345,430,11,100,111,990,99000,,,,,,,
9219,08-Oct-22,Brahmaputra,281,M/S Mostafa & Brothers,Aqua Product,18,Biozyme 100gm,pcs,100 gm,403910,65,1,15,16,210,3150,,,,,,,
9240,08-Oct-22,Rupsha,372,M/S Lovely Fish,Aqua Product,18,Biozyme 100gm,pcs,100 gm,403910,65,1,15,16,210,3150,,,,,,,
9217,08-Oct-22,Surma,486,M/S Hakim Fisheries,Aqua Product,19,Biozyme 500gm,pcs,500 gm,403911,271,1,15,16,695,10425,,,,,,,
9240,08-Oct-22,Rupsha,372,M/S Lovely Fish,Aqua Product,19,Biozyme 500gm,pcs,500 gm,26112107,271,0,10,10,695,6950,,,,,,,
9234,08-Oct-22,Turag,185,M/S Moaz Trading,Aqua Product,22,Charger Gel 1kg,pcs,1000 gm,601,387,1,15,16,1245,18675,,,,,,,
9222,08-Oct-22,Rupsha,513,M/S Sobuj Krishi Vander,Aqua Product,22,Charger Gel 1kg,pcs,1000 gm,601,387,0,2,2,1245,2490,,,,,,,
9216,08-Oct-22,Muhuri,121,M/S Mohiuddin Mothso Khamar,Aqua Product,202,Clean 100ml,ml,100 ml,PO3-12-22,250,0,43,43,940,40420,,,,,,,
9216,08-Oct-22,Muhuri,121,M/S Mohiuddin Mothso Khamar,Aqua Product,202,Clean 100ml,ml,100 ml,P 03-12-22,250,12,57,69,940,53580,,,,,,,
